Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Andorra,Portugal,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,              3.49,              2.79,,,,,,,              1.09,,,,,,,,
Andorra,Spain,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             93.71,            120.93,             85.58,             79.86,             69.70,             54.60,             51.50,             56.03,             55.25,             61.39,             70.58,             62.24,             72.32,             99.20,             93.09,            113.01,,             63.98,             50.55,             34.12,             26.92,             27.54,             25.55,             29.07,             22.74,             23.08,             22.41,,,,,,,
Andorra,World,Mach and Elec,Export,Export(US$ Mil),             40.74,             40.93,             43.28,             43.06,             35.33,             29.22,             22.51,             24.98,             27.39,             29.86,             30.97,             29.05,             23.64,             39.74,             60.78,             36.00,,             36.32,             19.96,             10.32,             10.86,              6.98,              6.00,              9.52,             12.07,              9.11,              6.62,,,,,,,
Andorra,...,...,Development,GDP (current US$ Mil),,,           3155.07,           3218.32,           3000.18,           2896.68,           2789.87,           3271.81,           3193.70,           3188.81,           3629.20,           3449.97,           3674.41,           4085.63,           3952.60,           3456.44,           3159.91,           2894.92,           2361.73,           1755.91,           1546.93,           1429.05,           1239.88,           1211.93,           1180.60,           1223.95,           1178.74,           1017.55,           1007.03,           1210.01,           1106.93,           1029.05,            795.45,            721.43
Andorra,World,Metals,Export,Export(US$ Mil),              6.52,              4.19,              4.15,              5.83,              5.75,              4.25,              5.70,              5.19,              5.67,              6.52,              7.07,              7.45,              5.51,              9.19,             11.97,              6.02,,              3.93,              2.45,              1.85,              1.64,              1.63,              1.01,              0.92,              0.71,              1.04,              1.05,,,,,,,
Andorra,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,             60.10,             37.46,             59.62,             57.74,             43.54,             30.64,             27.43,,             40.09,             33.68,             40.34,             43.35,             50.69,             73.23,             63.15,             64.51,,             57.31,             48.43,             38.37,             34.51,             41.38,             44.69,             39.95,,,             37.36,,,,,,,
Andorra,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,              4.04,,              3.18,,,,,,,,,              0.91,,,,,,,,,,,,              1.61,              1.23,,              0.39,,,,,,,
Andorra,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Stone and Glass,Export,Export(US$ Mil),              9.49,              5.35,              5.43,              5.44,             10.23,              5.04,              5.53,              4.11,              7.07,              9.82,              8.23,              5.04,              2.50,              2.42,              1.97,              2.44,,              1.79,              2.91,              0.51,              0.31,              1.58,              0.92,              0.53,              0.68,              0.96,              0.81,,,,,,,
Andorra,World,Intermediate goods,Import,Import(US$ Mil),            163.97,            104.10,            119.11,            130.58,            131.62,            121.80,            105.98,            134.93,            116.25,            114.09,            135.37,            132.62,            147.75,            177.63,            160.78,            153.34,,            124.92,             97.61,             76.70,             69.35,             67.28,             68.62,             68.14,             64.08,             66.47,             62.58,,,,,,,
Andorra,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,              0.57,,,,,,,,,,,,,,
Andorra,Spain,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1023.43,           1089.46,            996.64,           1035.06,            947.65,            872.57,            827.39,            960.65,            931.10,            863.78,            975.89,            923.18,            952.15,           1127.15,           1129.02,           1014.86,,            907.31,            761.67,            600.18,            510.16,            489.99,            476.01,            448.04,            425.37,            433.20,            408.50,,,,,,,
Andorra,Austria,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,              2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,             49.87,             42.21,             40.98,,,,,,,
Andorra,World,All Products,Import,Imports (in US$ Mil),           1563.49,           1494.81,           1539.07,           1609.62,           1478.48,           1354.10,           1293.75,           1556.05,           1487.19,           1417.73,           1617.69,           1540.51,           1610.11,           1939.93,           1925.76,           1787.81,,           1761.75,           1513.12,           1199.57,           1042.07,           1011.96,           1078.68,           1064.13,           1061.29,           1061.36,           1025.48,,,,,,,
Andorra,World,Capital goods,Import,Import(US$ Mil),            221.14,            450.06,            245.25,            242.88,            215.62,            178.95,            166.32,            193.87,            196.60,            182.32,            187.84,            189.91,            227.69,            279.00,            321.99,            297.73,,            342.18,            261.13,            190.44,            155.46,            139.36,            162.48,            145.42,            113.28,            112.24,            107.07,,,,,,,
Andorra,World,All Products,Export,Exports (in US$ Mil),            163.97,            166.78,            125.15,            129.34,            117.98,             96.37,             89.50,             95.16,             98.99,            105.98,            114.02,             92.32,            100.48,            139.10,            150.85,            165.38,,            123.21,             90.16,             63.75,             52.42,             45.33,             42.68,             57.86,             48.00,             46.24,             47.80,,,,,,,
Andorra,...,...,Import,No. Of Import partners,            140.00,            140.00,            140.00,            137.00,            137.00,            126.00,            121.00,            123.00,            130.00,            122.00,            123.00,            117.00,            126.00,            127.00,            127.00,            122.00,,            131.00,            131.00,            126.00,            127.00,            137.00,            108.00,            117.00,             98.00,            104.00,             94.00,,,,,,,
Andorra,Belgium,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,              2.52,              2.75,,,,              0.53,,,,,,,,,,,
Andorra,World,Fuels,Export,Export(US$ Mil),              0.05,              0.05,              0.11,              0.02,              0.01,              0.01,              0.04,              0.11,              0.12,              0.10,              0.00,              0.00,              0.07,              0.01,              0.02,              0.00,,              0.00,              0.01,              0.00,              0.11,              0.06,              0.04,              0.01,              0.00,              0.00,              0.08,,,,,,,
Andorra,World,Chemicals,Export,Export(US$ Mil),              6.38,              4.12,              4.25,              4.23,              2.12,              1.08,              1.07,              1.08,              1.79,              3.52,              5.43,              2.61,              4.45,              4.68,              4.93,              5.20,,              7.53,              7.16,              4.44,              4.79,              3.38,              3.31,              2.71,              2.02,              1.99,              1.86,,,,,,,
Andorra,World,Animal,Export,Export(US$ Mil),              0.21,              0.11,              0.16,              0.06,              0.10,              0.09,              0.12,              0.21,              0.08,              0.30,              0.46,              0.55,              0.48,              0.48,              0.25,              0.42,,              0.31,              0.26,              0.26,              0.29,              0.54,              0.28,              0.32,              0.34,              0.54,              0.66,,,,,,,
Andorra,World,Fuels,Export,Export Product share(%),              0.03,              0.03,              0.09,              0.01,              0.01,              0.01,      0.04,      0.11,      0.13,      0.10,      0.00,      0.00,      0.07,      0.01,      0.02,      0.00,,      0.00,      0.01,      0.00,      0.20,      0.13,      0.10,      0.01,      0.01,      0.01,      0.17,,,,,,,
Andorra,Belgium,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      2.04,      3.05,,,,      1.24,,,,,,,,,,,
Andorra,World,All Products,Trade Indicator,Country Growth (%),              6.27,             -7.81,              4.16,             -4.26,              4.51,             20.16,    -55.81,     10.86,      4.45,    -19.33,     26.67,     18.79,      1.26,      4.83,     -4.72,      6.22,,     15.02,     17.81,     -9.33,     34.35,     -6.93,      0.53,      1.10,      3.32,     -1.15,     -1.00,,,,,,,
Andorra,World,Vegetable,Export,Export Product share(%),              0.08,              0.05,              0.08,              0.10,              0.16,              0.14,      0.12,      0.14,      0.16,      0.10,      0.05,      0.06,      0.04,      0.08,      0.10,      0.01,,      0.01,      0.04,      0.12,      0.03,      0.06,      0.35,      0.07,      0.02,      0.05,      0.08,,,,,,,
Andorra,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,      4.70,      3.98,      4.00,,,,,,,
Andorra,World,Footwear,Export,Export Product share(%),              4.21,              3.06,              3.12,              2.61,              1.85,              1.95,      2.32,      2.53,      2.92,      2.62,      3.33,      2.28,      2.02,      0.84,      0.60,      0.63,,      0.40,      0.39,      0.50,      0.66,      0.34,      0.42,      0.58,      0.46,      0.45,      0.61,,,,,,,
