Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cape Verde,...,...,Development,GDP (current US$ Mil),,           1703.70,           1981.85,           1966.98,           1769.79,           1663.00,           1596.80,           1859.90,           1850.47,           1741.81,           1865.92,           1664.31,           1711.82,           1789.33,           1513.93,           1107.89,            971.98,            924.32,            813.96,            620.97,            563.02,            539.23,            592.42,            521.91,            490.61,            501.98,            487.15,            406.58,            490.42,            357.16,            319.83,            306.89,            267.45,            264.31
Cape Verde,World,Metals,Export,Export(US$ Mil),,              0.01,,              0.00,,,,,              0.14,              9.73,              3.08,              2.25,              1.28,,              1.04,              1.43,              1.18,              0.01,              0.01,,,              0.56,              0.33,              0.36,              0.43,,,,,,,,,
Cape Verde,Mauritania,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,              0.15,              0.06,,,,,,,,,,,,,
Cape Verde,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,             72.34,,,             48.80,,,,,,             32.74,,,,,             28.93,,,,,,,,,,,,,,,,,,
Cape Verde,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,             33.95,             25.45,             39.05,             22.78,,             17.43,             13.00,              9.24,,,,,,,,              2.19,,,,,,,,,
Cape Verde,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,         198637.15,         194898.34,,,,         162036.84,,         125843.40,         196551.02,         215897.72,         157053.57,         148919.23,         182774.95,         182774.95,         111043.59,          88434.09,,,,,,,,,,,,,,,,,
Cape Verde,El Salvador,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,              1.70,              3.66,              2.33,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,Senegal,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,              8.65,,,,              0.08,,              2.73,,,,,,,,,,,
Cape Verde,Portugal,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            474.33,            353.78,            351.59,            340.71,            312.60,            262.61,            299.52,            292.25,            300.80,            369.66,            332.47,            283.66,            375.51,            294.67,            236.13,            177.24,            163.23,            153.51,            137.56,            113.38,            113.99,            119.95,            107.44,            103.70,,,,,,,,,
Cape Verde,Ireland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,              0.11,,,,,,,,,,,,,,,
