Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Bolivia,...,...,Development,GDP (current US$ Mil),,          36688.86,          40895.32,          40287.65,          37508.64,          33941.13,          33000.20,          32996.19,          30659.34,          27084.50,          23963.03,          19649.63,          17339.99,          16674.32,          13120.18,          11451.87,           9549.08,           8773.45,           8082.36,           7905.49,           8141.54,           8397.91,           8285.08,           8497.55,           7925.67,           7396.97,           6715.22,           5981.24,           5734.68,           5643.89,           5343.27,           4867.58,           4715.98,           4597.62
Bolivia,World,Metals,Export,Export(US$ Mil),            585.92,            214.59,            334.91,            372.93,            379.69,            330.79,            296.44,            400.03,            382.29,            359.99,            443.11,            321.79,            219.17,            264.99,            204.73,            140.69,            115.87,            128.70,             64.25,             53.80,             61.91,             75.34,             71.22,             63.53,             91.85,            103.80,            115.63,            120.14,            103.56,             96.42,,,,
Bolivia,Argentina,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1274.11,            719.49,           1090.69,           1137.42,           1164.09,            900.21,           1157.05,           1153.04,           1022.72,           1066.62,            966.37,            713.52,            628.45,            729.78,            589.89,            453.18,            397.97,            298.08,            284.52,            308.50,            307.95,            317.25,            243.72,            232.32,            259.34,            136.61,            117.39,            117.45,            114.70,            103.18,,,,
Bolivia,World,All Products,Tariff,Duty Free Imports (US$ Thousand),        3471880.51,        3006440.62,        4388861.38,        4388861.38,        2924222.81,        4039414.76,        4026251.26,        5188341.90,        5387990.93,        4723549.71,        4438802.24,        2142237.97,        2362624.54,        2577369.42,        1563540.73,        1364154.07,         406358.86,         418548.71,         156555.20,         156908.03,          96673.82,         192731.61,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,,,,,
Bolivia,World,Stone and Glass,Export,Export(US$ Mil),           2926.87,           1490.11,           1983.07,           1391.59,           1294.72,           1013.78,            966.78,           1600.13,            844.36,           1371.92,            621.20,            283.53,            210.05,            242.50,            215.77,            221.01,            158.13,            108.06,            136.42,            160.43,            150.90,            150.66,            157.05,            192.78,            198.63,             26.57,            238.00,            299.93,            159.01,             39.87,,,,
Bolivia,World,Intermediate goods,Import,Import(US$ Mil),           2417.35,           1844.11,           2328.00,           2431.78,           2301.23,           2137.65,           2326.16,           2558.58,           2296.71,           2183.13,           2030.09,           1608.26,           1428.28,           1571.38,           1046.01,            833.69,            748.42,            597.63,            492.39,            575.07,            495.64,            518.42,            463.92,            598.82,            436.93,            397.51,            343.75,            287.62,            289.98,            312.07,,,,
Bolivia,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,            652.47,           1008.11,           1102.47,           2043.75,           1250.06,           1792.85,            891.97,            703.91,            492.99,            504.85,            431.00,            412.49,            409.20,            360.77,            236.66,            192.15,            187.89,            353.91,            465.34,            303.22,            264.12,            237.42,            331.67,            360.91,            214.81,            153.71,,,,
Bolivia,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            571.54,            636.59,            671.50,            748.23,            838.69,           1039.96,           1248.38,           1209.66,            940.56,            890.20,            733.53,            628.56,            553.05,            409.68,            346.36,            336.51,            269.15,            309.43,            353.02,            314.35,            454.46,            438.32,            550.67,            443.45,            455.67,            312.59,            235.02,            265.16,            275.41,,,,
Bolivia,World,All Products,Import,Imports (in US$ Mil),           9618.07,           7115.20,           9824.37,          10000.38,           9367.59,           8563.81,           9843.08,          10674.10,           9699.04,           8590.08,           7935.74,           5603.87,           4568.53,           5097.05,           3587.95,           2925.74,           2440.04,           1919.34,           1692.05,           1831.24,           1707.55,           2020.31,           1835.41,           2350.15,           1909.18,           1643.04,           1396.25,           1196.33,           1176.93,           1128.60,,,,
Bolivia,World,Capital goods,Import,Import(US$ Mil),           2145.94,           1901.13,           2910.31,           3339.55,           3128.99,           2882.72,           3426.40,           3868.38,           3320.75,           2693.69,           2467.48,           1705.03,           1403.71,           1435.00,           1052.10,            857.62,            671.06,            534.40,            484.23,            561.58,            452.03,            638.33,            711.73,            924.20,            752.50,            678.08,            543.63,            402.74,            479.58,            456.37,,,,
