Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Chile,World,Capital goods,Import,Import(US$ Mil),          26240.01,          19101.95,          20595.59,          20653.55,          18414.48,          18251.40,          18543.94,          19395.29,          22561.92,          24245.58,          20558.45,          16502.70,          12863.33,          16230.16,          12591.52,          10945.12,           9913.94,           6661.08,           5457.23,           4800.67,           5070.69,           4959.23,           4528.50,           6431.60,           6682.67,           5991.09,           5299.84,           4174.79,           3931.37,           3284.38,           2451.91,           2806.66,,
Chile,World,All Products,Export,Exports (in US$ Mil),          94676.81,          74080.75,          68792.01,          74837.98,          68903.58,          60768.69,          62118.22,          75343.20,          77069.41,          78283.51,          81857.17,          71419.91,          55620.20,          64692.35,          68715.32,          59515.58,          42081.06,          33117.19,          21746.92,          17423.09,          18745.41,          18214.50,          15619.18,          14841.62,          16678.19,          15406.82,          15901.14,          11368.68,           9308.26,           9913.29,           8960.06,           8522.02,,
Chile,...,...,Import,No. Of Import partners,            188.00,            178.00,            178.00,            187.00,            185.00,            183.00,            174.00,            176.00,            173.00,            173.00,            180.00,            172.00,            167.00,            166.00,            155.00,            152.00,            151.00,            151.00,            135.00,            128.00,            125.00,            122.00,            119.00,            115.00,            133.00,            136.00,            129.00,            119.00,            118.00,            119.00,            124.00,            114.00,,
Chile,World,Fuels,Export,Export(US$ Mil),            772.27,            504.20,            686.11,            883.45,            732.51,            548.24,            560.26,            962.97,           1064.41,           1004.70,           1064.16,            787.26,            804.77,           1523.50,           1258.62,           1461.28,           1165.57,            734.31,            611.24,            207.01,            272.47,            202.95,             67.26,             57.27,             49.47,             27.66,             38.75,             24.77,             16.50,             33.49,             45.48,             43.35,,
Chile,World,Chemicals,Export,Export(US$ Mil),           3931.67,           3087.79,           3310.29,           3552.80,           3030.64,           2777.37,           2566.85,           2938.12,           3135.95,           3507.25,           3109.81,           2581.44,           1896.15,           3002.46,           2229.00,           2361.15,           1963.99,           1556.70,           1269.39,           1013.17,           1094.83,            966.99,            756.91,            768.57,            784.63,            567.83,            565.58,            546.26,            410.03,            375.51,            347.01,            316.77,,
Chile,World,Animal,Export,Export(US$ Mil),           7389.71,           6391.50,           6968.00,           6988.65,           6174.48,           5516.00,           5190.05,           6138.39,           5195.14,           4590.78,           4674.65,           3434.37,           3512.71,           3943.98,           3587.99,           3428.12,           2930.79,           2428.21,           1914.47,           1589.49,           1631.21,           1477.34,           1324.90,           1185.09,           1101.20,            940.28,            914.27,            736.13,            614.48,            597.67,            485.44,            387.28,,
Chile,World,Fuels,Export,Export Product share(%),              0.82,              0.68,              1.00,              1.18,              1.06,              0.90,      0.90,      1.28,      1.38,      1.28,      1.30,      1.10,      1.45,      2.36,      1.83,      2.46,      2.77,      2.22,      2.81,      1.19,      1.45,      1.11,      0.43,      0.39,      0.30,      0.18,      0.24,      0.22,      0.18,      0.34,      0.51,      0.51,,
Chile,World,All Products,Trade Indicator,Country Growth (%),             14.73,              0.14,             -3.38,              6.69,              7.01,             -3.59,     -7.80,     -0.81,     -0.03,     -2.46,      9.04,     13.67,    -11.85,      0.91,      8.11,     19.43,     10.95,     22.15,      9.06,      1.55,     -2.74,      9.74,      2.37,     -5.65,      3.70,      2.68,     15.20,     16.98,      4.38,      9.22,     20.00,      7.18,,
Chile,Argentina,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.33,              5.59,              5.03,              4.47,              4.50,              4.30,      4.05,      4.00,      4.96,      6.61,      6.34,      7.97,     10.88,      8.07,      9.22,     11.68,     14.71,     16.89,     19.75,     19.74,     19.05,     17.25,     14.50,     11.13,     10.14,      9.72,      9.29,      8.56,      5.50,      6.70,      7.43,      7.16,,
Chile,World,Vegetable,Export,Export Product share(%),              8.47,             10.44,             11.57,             10.20,              9.65,             11.49,     10.26,      9.18,      8.85,      7.77,      7.32,      7.27,      7.98,      7.70,      5.75,      5.66,      7.17,      8.41,     11.15,     10.19,      9.10,      9.13,     10.16,     10.55,      8.70,     10.30,      8.75,     10.56,     11.20,     11.31,     11.21,     11.15,,
