Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Czech Republic,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,           7750.05,           7903.78,           8100.37,           6812.63,           5395.16,           9141.00,           5624.59,           5593.60,           4360.24,,,           3262.13,           1997.18,           2079.21,,           1593.68,           1843.30,           2059.83,           1879.14,           1256.50,           1268.88,,,,,
Czech Republic,World,Hides and Skins,Export,Export(US$ Mil),            486.02,            399.06,            524.62,            570.57,            691.81,            579.33,            549.09,            621.25,            612.55,            517.54,            531.78,            328.13,            276.69,            355.47,            300.43,            217.46,            183.81,            180.55,            153.92,            164.21,            135.38,            121.01,            120.10,            142.75,            145.28,            156.58,            229.74,            129.99,            114.95,,,,,
Czech Republic,...,...,Development,Trade Balance (current US$ Mil),,          16810.20,          15092.02,          14787.22,          16444.45,          14971.41,          11172.72,          13259.88,          12054.11,           9948.97,           8679.57,           6391.48,           8076.69,           5117.12,           4607.24,           4254.24,           3193.38,            750.90,          -1518.81,          -1090.24,           -881.12,          -1152.70,           -311.90,           -208.98,          -2574.78,          -3255.60,          -1843.90,           -543.93,            459.95,            419.45,           1667.32,            956.41,,
Czech Republic,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,            575.30,,,,,
Czech Republic,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          10469.08,           9024.33,          10242.85,          10274.86,           9284.50,           8392.96,           8044.96,           8829.54,           7978.85,           7911.71,           8845.14,           7100.95,           6351.71,           7887.13,           6515.46,           5268.10,           4139.35,,,,,,           1044.98,,,,,,,,,,,
Czech Republic,...,...,Tariff,No. Of Tariff Agreement,,,,,,,,,,,,,,,,,,,              2.00,              2.00,              2.00,              2.00,              3.00,              2.00,              2.00,              2.00,,,,,,,,
Czech Republic,Slovak Republic,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           9430.85,           7024.29,           7868.12,           9174.32,           7868.06,           7252.60,           7227.57,           8121.68,           8176.82,           8514.25,           8648.62,           6505.29,           5708.55,           7894.16,           6220.49,           5009.88,           4155.10,           3573.03,           2656.82,           2988.06,           1961.54,           1932.69,           1762.84,           2094.36,           2273.73,           2650.67,           2988.32,           2131.11,           2127.17,,,,,
Czech Republic,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,           1028.54,            833.40,            722.35,            809.14,            628.55,            666.03,,,,,
Czech Republic,World,Wood,Export,Export(US$ Mil),           8428.43,           6591.86,           6543.27,           6557.24,           6074.77,           5562.14,           5198.83,           5831.65,           5586.20,           5261.18,           5715.10,           4948.83,           4721.43,           5569.39,           5000.08,           3864.66,           3384.39,           3029.60,           2579.86,           2445.44,           1727.69,           1628.34,           1583.08,           1507.14,           1292.51,           1323.35,           1402.55,            880.14,            661.02,,,,,
Czech Republic,World,Mach and Elec,Export,Export(US$ Mil),          85266.69,          76072.43,          76603.63,          76832.66,          66279.65,          57748.31,          56122.78,          62849.29,          58132.43,          57594.85,          60879.01,          47831.30,          39729.25,          53878.32,          44599.32,          33354.72,          26479.26,          23284.62,          16492.49,          13699.03,          10112.76,           8091.62,           6724.10,           7399.59,           5215.63,           4879.02,           4364.20,           2143.13,           2067.81,,,,,
