Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Antigua and Barbuda,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,              2.85,              3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,          58791.09,          70177.87,          48659.48,          52658.01,          51440.03,          47971.99,          42513.19,          46115.41,           6817.89,           6817.89,          18351.86,,          60268.93,          62916.60,          16560.58,,,,,           9535.18,           7507.83,,,,,,,,,,,
Antigua and Barbuda,World,Stone and Glass,Export,Export(US$ Mil),,,             21.83,             10.34,              2.26,              1.29,              0.98,              1.30,              1.14,              2.29,              1.19,              1.44,              5.32,,              3.71,,              0.19,,,,,              0.19,              0.18,,,,,,,,,,,
Antigua and Barbuda,Saint Maarten (Dutch part),All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,              2.24,              1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Intermediate goods,Import,Import(US$ Mil),,,             77.34,             75.97,             90.55,             50.03,             50.44,             52.83,             47.39,             45.13,             40.19,             43.04,             60.00,,             74.57,             69.44,             50.04,,,,,             45.83,             50.19,,,,,,,,,,,
Antigua and Barbuda,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,              3.66,              4.81,              8.45,              9.88,              7.83,              4.59,              8.91,              6.38,             11.07,             10.35,             10.63,,             23.25,,              9.28,,,,,              4.33,              3.16,,,,,,,,,,,
Antigua and Barbuda,Special Categories,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,             71.16,             73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Canada,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,              2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,            274.01,            283.25,            272.24,            217.31,            195.06,            191.11,            179.29,            170.15,            154.66,            165.14,            219.15,,            333.27,            274.78,            256.70,,,,,            166.77,            175.97,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Import,Imports (in US$ Mil),,,            568.30,            569.16,            629.82,            490.53,            465.13,            551.75,            343.11,            339.51,            471.41,            501.23,            699.06,,            573.08,            670.75,            525.21,,,,,            338.19,            356.00,,,,,,,,,,,
Antigua and Barbuda,World,Capital goods,Import,Import(US$ Mil),,,            108.67,            101.54,             91.33,             83.04,             59.27,             63.19,             40.73,             42.34,             42.93,             72.45,             77.30,,            120.55,            105.82,             64.33,,,,,             72.22,             71.33,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Export,Exports (in US$ Mil),,,             37.40,             25.84,             62.39,             61.04,             26.05,             23.08,             32.92,             29.01,             29.03,             34.83,            205.70,,             98.63,,            120.64,,,,,             22.52,             14.97,,,,,,,,,,,
Antigua and Barbuda,...,...,Import,No. Of Import partners,,,            152.00,            158.00,            161.00,            129.00,            137.00,            124.00,            133.00,            130.00,            125.00,            128.00,            136.00,,            142.00,            118.00,            119.00,,,,,            108.00,             91.00,,,,,,,,,,,
Antigua and Barbuda,Dominican Republic,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,              1.44,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,British Virgin Islands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,             13.34,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Trinidad and Tobago,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,              1.99,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Fuels,Export,Export(US$ Mil),,,              4.48,              1.04,              0.09,              0.62,              0.29,              1.02,              4.14,              0.49,              0.70,              1.28,            168.10,,             56.83,,             84.27,,,,,              0.55,              0.09,,,,,,,,,,,
Antigua and Barbuda,World,Chemicals,Export,Export(US$ Mil),,,              0.23,              0.17,              0.60,              0.29,              0.30,              0.56,              0.69,              0.58,              0.75,              0.80,              1.16,,              1.22,,              1.19,,,,,              1.46,              1.76,,,,,,,,,,,
Antigua and Barbuda,World,Animal,Export,Export(US$ Mil),,,              1.35,              0.81,              0.36,              0.06,              0.08,              0.44,              0.72,              1.18,              1.04,              0.65,              0.39,,              0.28,,              0.39,,,,,              0.28,              0.39,,,,,,,,,,,
Antigua and Barbuda,World,Fuels,Export,Export Product share(%),,,             11.98,              4.04,              0.14,              1.02,      1.10,      4.44,     12.57,      1.70,      2.43,      3.67,     81.72,,     57.62,,     69.85,,,,,      2.43,      0.60,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Trade Indicator,Country Growth (%),,,              8.10,             -6.51,              6.54,            -26.15,    -11.57,     25.40,    -21.81,    -63.78,     34.88,     28.83,    107.01,,    -25.33,      9.46,     28.53,,,,,     76.01,     23.46,,,,,,,,,,,
Antigua and Barbuda,St. Lucia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Trinidad and Tobago,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              4.00,              3.89,,,      3.64,      2.73,      4.52,      5.53,      3.98,      3.65,      3.18,,      3.90,      8.99,     10.93,,,,,      6.41,      5.99,,,,,,,,,,,
Antigua and Barbuda,World,Vegetable,Export,Export Product share(%),,,              0.23,              0.26,              0.12,              0.07,      0.37,      0.18,      0.28,      0.13,      0.57,      0.08,      0.01,,      0.15,,      0.10,,,,,      0.33,      0.84,,,,,,,,,,,
Antigua and Barbuda,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,             48.22,             49.77,             43.23,             44.30,     41.94,     34.64,     52.25,     50.12,     32.81,     32.95,     31.35,,     58.16,     40.97,     48.88,,,,,     49.31,     49.43,,,,,,,,,,,
Antigua and Barbuda,Suriname,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      7.44,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Footwear,Export,Export Product share(%),,,              0.29,              0.45,              0.23,              0.03,      0.21,      0.14,      0.09,      0.09,      0.12,      0.10,      0.05,,      0.04,,      0.02,,,,,      0.08,      0.28,,,,,,,,,,,
Antigua and Barbuda,St. Vincent and the Grenadines,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,     13.93,,,,,,,,,,,,
Antigua and Barbuda,...,...,Trade Indicator,HH Market concentration index,,,              0.24,              0.23,              0.29,              0.33,      0.30,      0.35,      0.20,      0.43,      0.88,      0.87,      0.71,,      0.24,      0.34,      0.34,,,,,      0.34,      0.16,,,,,,,,,,,
Antigua and Barbuda,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,              3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Trinidad and Tobago,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,      6.87,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Special Categories,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,             14.51,     15.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Capital goods,Tariff,Weighted Average (%),,,              8.88,             10.12,              8.76,              8.37,      9.74,      9.57,      9.67,     10.03,      9.57,      9.57,      9.97,,      9.97,      8.46,      8.87,,,,,     10.69,     24.43,,,,,,,,,,,
Antigua and Barbuda,World,Consumer goods,Import,Import Product share(%),,,             54.84,             57.75,             63.64,             64.48,     67.42,     70.94,     62.02,     62.00,     39.23,     41.89,     36.16,,     59.37,     69.08,     72.77,,,,,     57.81,     49.12,,,,,,,,,,,
Antigua and Barbuda,World,Raw materials,Tariff,Weighted Average (%),,,             16.21,             17.76,              9.41,             16.01,     16.52,     15.25,     18.76,     22.14,     24.81,     24.81,     16.97,,     14.25,     14.69,     18.47,,,,,     20.36,     26.28,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Trade Indicator,World Growth (%),,,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,,      7.58,      7.64,      6.13,,,,,      7.19,      2.52,,,,,,,,,,,
Antigua and Barbuda,World,Transportation,Export,Export Product share(%),,,              3.70,              3.89,             44.48,             61.56,     13.15,     18.82,     10.23,      7.27,     13.28,      8.80,      1.30,,      3.27,,     11.63,,,,,      8.04,     11.27,,,,,,,,,,,
Antigua and Barbuda,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,              3.70,              5.47,              3.87,      4.06,      3.05,      4.13,      6.08,      3.53,      4.56,      4.02,,      6.42,      3.45,      6.83,,,,,      7.42,      6.25,,,,,,,,,,,
Antigua and Barbuda,Curaçao,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Capital goods,Import,Import Product share(%),,,             19.12,             17.84,             14.50,             16.93,     12.74,     11.45,     11.87,     12.47,      9.11,     14.45,     11.06,,     21.03,     15.78,     12.25,,,,,     21.35,     20.04,,,,,,,,,,,
Antigua and Barbuda,...,...,Development,Trade Balance (% of GDP),,             -3.99,              2.40,             -6.02,              1.61,              8.35,     12.29,      8.25,      4.97,      6.50,     12.62,      6.33,      8.51,     -6.48,    -10.75,     -4.98,     10.30,     21.50,     16.88,     19.48,     21.75,     23.83,     22.07,     28.28,     26.57,     19.44,     27.18,     40.51,     50.92,,,,,
