Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Brazil,World,All Products,Trade Indicator,Country Growth (%),             15.33,             -1.97,             -2.27,              4.76,              8.27,             -1.63,     -6.41,     -2.26,     -2.92,     -2.33,     12.81,     13.01,    -12.39,     11.80,      9.67,      6.80,      9.60,     14.86,     12.20,      1.84,      2.74,      7.81,     -1.94,     -0.76,      5.56,      2.17,      3.89,     17.24,      9.78,      9.11,     29.22,      4.17,     24.03,
Brazil,Argentina,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.29,              4.94,              5.72,              5.97,              5.91,              6.50,      5.91,      6.05,      6.73,      7.22,      7.33,      7.73,      8.66,      7.54,      8.51,      8.73,      8.38,      8.75,      9.54,      9.88,     10.94,     11.98,     11.81,     13.85,     13.18,     12.52,     10.70,     10.78,     10.32,      8.20,      7.60,      6.74,      6.52,
Brazil,World,Vegetable,Export,Export Product share(%),             19.55,             20.84,             18.79,             19.55,             18.03,             17.43,     19.16,     16.83,     16.35,     14.14,     12.89,     10.95,     12.98,     11.02,      9.70,      8.52,      8.91,     10.99,     11.17,     10.01,      9.76,      8.79,     10.88,     11.81,     12.31,      8.80,      9.64,     11.35,      7.39,      7.28,      8.03,      9.02,     10.39,
Brazil,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,             17.68,             17.87,             18.97,             17.96,             17.66,             17.37,     15.53,     15.34,     15.05,     14.54,     15.03,     14.86,     15.65,     14.81,     15.38,     15.83,     17.05,     17.91,     19.62,     21.41,     22.73,     22.69,     23.99,     23.55,     23.43,     22.27,     23.73,     23.10,     22.97,     24.07,     23.48,     20.06,     20.30,
Brazil,World,Footwear,Export,Export Product share(%),              0.38,              0.36,              0.50,              0.49,              0.60,              0.65,      0.60,      0.56,      0.55,      0.54,      0.59,      0.82,      0.98,      1.04,      1.28,      1.43,      1.68,      2.00,      2.23,      2.52,      2.91,      2.95,      2.80,      2.72,      3.02,      3.46,      3.23,      3.75,      5.05,      4.11,      3.95,      3.78,      3.83,
Brazil,...,...,Trade Indicator,HH Market concentration index,              0.14,              0.14,              0.13,              0.11,              0.09,              0.08,      0.07,      0.07,      0.07,      0.07,      0.06,      0.06,      0.06,      0.05,      0.05,      0.06,      0.06,      0.06,      0.07,      0.08,      0.07,      0.08,      0.08,      0.07,      0.07,      0.06,      0.07,      0.07,      0.09,      0.13,      0.14,      0.11,      0.11,
Brazil,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,              2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,World,Capital goods,Tariff,Weighted Average (%),              9.31,              9.42,              8.93,              8.58,              9.31,              9.65,      9.63,      9.63,     11.66,      9.64,      9.73,      9.48,      9.27,      9.44,      9.61,      9.10,      9.94,     10.77,     11.97,     12.06,     11.07,     15.29,     15.56,     17.72,     15.65,     16.51,     14.15,     19.14,     18.96,     24.13,     27.06,     32.37,     40.46,
Brazil,World,Consumer goods,Import,Import Product share(%),             23.23,             21.78,             24.28,             25.44,             26.24,             24.66,     26.68,     28.41,     27.96,     27.70,     27.42,     25.78,     22.80,     21.79,     21.12,     20.35,     17.88,     17.05,     18.34,     19.60,     21.44,     21.52,     17.24,     20.31,     19.35,     18.40,     21.16,     16.23,     12.91,     11.11,     11.58,      9.46,      7.96,
Brazil,World,Raw materials,Tariff,Weighted Average (%),              1.07,              1.52,              1.08,              1.18,              1.52,              1.51,      0.87,      0.64,      1.21,      0.72,      0.79,      0.82,      0.65,      0.49,      0.49,      0.48,      0.56,      0.79,      2.58,      2.60,      3.03,      5.10,      3.17,      6.87,      5.05,      5.63,      3.98,      6.31,     10.54,      8.69,      4.20,      2.57,     14.11,
Brazil,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,     20.90,     10.18,     28.61,
Brazil,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.08,              5.82,              5.76,              5.86,              5.89,              6.48,      5.94,      5.95,      6.24,      6.25,      6.61,      6.72,      7.50,      6.78,      7.01,      6.93,      8.08,      7.83,      8.42,      9.07,      8.46,      7.77,      9.47,      8.99,      8.22,      8.87,     10.09,     10.18,      8.87,      9.03,      8.83,      8.15,      8.03,
Brazil,World,Transportation,Export,Export Product share(%),              4.16,              4.44,              5.96,              7.20,              8.81,              9.06,      7.68,      6.36,      8.05,      7.66,      7.30,      8.56,      8.56,     10.67,     11.82,     11.67,     12.93,     12.51,     11.12,     12.14,     13.82,     14.63,     11.44,     12.63,     10.61,      7.79,      7.17,      8.74,      8.87,      9.56,      7.01,      7.32,      8.86,
