Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Belarus,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          11948.93,          16253.37,          21623.54,          22426.29,          19362.40,          14973.02,          16894.29,          21868.62,          22573.33,          27268.58,          24709.84,          18080.61,          16726.30,          23507.36,          17204.88,          13084.34,          10093.61,          11142.57,           7601.92,           5922.30,           5437.89,           5549.71,           3766.70,           4670.35,,,,,,,,,,
Belarus,World,Hides and Skins,Export,Export(US$ Mil),             79.56,             56.15,             56.39,             72.57,             79.46,             70.15,             77.05,             80.75,            125.20,            144.41,             93.90,             79.62,             56.26,             80.39,             83.21,             89.35,             80.97,             99.43,             96.61,             81.81,             56.81,             47.80,             37.18,             43.28,,,,,,,,,,
Belarus,...,...,Development,Trade Balance (current US$ Mil),,           1879.28,           -425.90,            910.29,            115.72,            -90.97,             60.24,           -606.41,          -2378.23,           2935.17,           -644.46,          -7537.46,          -5536.48,          -4693.35,          -2837.88,          -1541.91,            214.86,          -1472.87,           -682.64,           -546.85,           -438.56,           -406.06,           -295.12,           -741.15,           -817.81,           -601.38,           -591.89,          -2284.00,,,,            500.00,,
Belarus,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          13972.22,          13004.54,          13624.09,          12879.21,          12835.76,          10901.67,          10301.11,          15071.59,          16733.68,          16161.36,          14397.67,           9953.65,           6718.49,          10551.90,           8878.58,           6849.62,           5713.92,           6462.98,           4879.86,           3977.11,           3962.72,           3715.70,           3221.99,           4608.11,,,,,,,,,,
Belarus,...,...,Tariff,No. Of Tariff Agreement,              9.00,              8.00,              8.00,              8.00,              8.00,              7.00,              7.00,              7.00,              6.00,              6.00,              6.00,              6.00,              9.00,              9.00,,,,,,              1.00,              1.00,              1.00,,,,,,,,,,,,
Belarus,World,Wood,Export,Export(US$ Mil),           2803.34,           1874.85,           1744.83,           1674.46,           1332.57,           1027.51,            871.44,           1026.76,            923.87,            798.35,            809.21,            657.45,            476.61,            752.26,            750.43,            546.61,            558.69,            571.82,            437.61,            340.10,            312.61,            313.95,            260.39,            274.30,,,,,,,,,,
Belarus,World,Mach and Elec,Export,Export(US$ Mil),           3257.15,           2599.64,           2526.09,           2438.62,           2435.46,           1979.08,           1676.03,           2467.88,           3053.46,           3010.76,           2731.93,           2162.95,           1667.55,           2587.07,           2316.62,           1719.94,           1434.52,           1491.87,           1167.77,            950.59,            891.12,            798.68,            695.63,            899.52,,,,,,,,,,
Belarus,...,...,Development,GDP (current US$ Mil),,          60258.24,          64409.65,          60031.26,          54726.60,          47722.66,          56454.73,          78813.84,          75527.98,          65685.10,          61757.79,          57222.49,          50874.08,          60763.48,          45277.40,          36954.31,          30207.57,          23144.35,          17827.79,          14594.25,          12354.82,          12738.91,          12152.87,          15264.37,          14108.85,          14756.85,          13489.22,          17793.00,,,,          21650.00,,
Belarus,World,Metals,Export,Export(US$ Mil),           3201.25,           2212.67,           2402.35,           2416.14,           2056.93,           1614.03,           1736.94,           2361.26,           2342.07,           2524.78,           2466.14,           1916.77,           1459.40,           2559.47,           1954.47,           1495.91,           1194.91,           1205.34,            860.74,            663.00,            563.96,            530.33,            468.30,            645.78,,,,,,,,,,
Belarus,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,            300.46,,,            164.14,            162.62,            167.86,,,,,,,,,,,
Belarus,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,           1428.50,           1102.10,            926.61,           1149.48,           1708.59,           3330.13,           7551.11,           6128.30,           2845.62,           3698.00,           5408.17,           4277.33,           3494.52,           2408.31,            924.38,            413.81,            279.01,,,,,,,,,,,,,,
Belarus,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       16424948.60,       26177720.40,       25600992.80,       25570476.40,       16728795.28,       18488072.40,       20079175.10,       26801739.50,       28251578.50,       33089819.00,       30867503.90,       22977863.50,       19319247.40,       27191075.30,,,,,,          30268.20,          43605.80,          43900.20,,,,,,,,,,,,
Belarus,World,Stone and Glass,Export,Export(US$ Mil),            547.78,            531.04,            565.42,            568.13,            549.88,            441.55,            395.14,            661.92,            712.14,            658.38,            577.31,            464.10,            357.33,            602.01,            519.14,            407.82,            349.35,            346.68,            281.37,            230.67,            230.42,            203.09,            134.38,            172.96,,,,,,,,,,
Belarus,World,Intermediate goods,Import,Import(US$ Mil),           7896.24,           6878.65,           7567.67,           7510.60,           7076.39,           5680.09,           5599.91,           8267.79,           9492.92,           9662.24,           9347.76,           7592.90,           5270.61,           8405.92,           6065.63,           4938.75,           3736.35,           4119.97,           3008.31,           2340.38,           2401.03,           2354.41,           2214.93,           2669.13,,,,,,,,,,
Belarus,World,All Products,Import,Imports (in US$ Mil),          41810.69,          32767.43,          39476.68,          38408.91,          34234.85,          27609.88,          30291.49,          40502.36,          43022.68,          46404.39,          45759.08,          34884.45,          28568.99,          39381.25,          28693.11,          22323.21,          16698.74,          16345.47,          11558.02,           9092.34,           8286.37,           8646.20,           6673.73,           8549.28,,,,,,,,,,
Belarus,World,Capital goods,Import,Import(US$ Mil),           6938.23,           6881.27,           8125.85,           7396.85,           6571.20,           5140.29,           5589.47,           7770.28,           9509.77,           8885.53,           7290.39,           6500.77,           5027.39,           7505.93,           5517.04,           4237.75,           3054.86,           3302.97,           2234.22,           1746.25,           1555.06,           1416.22,           1349.07,           1894.93,,,,,,,,,,
Belarus,World,All Products,Export,Exports (in US$ Mil),          39889.02,          29179.44,          32955.12,          33726.14,          29239.99,          23537.35,          26660.39,          36080.54,          37203.04,          46059.93,          41418.67,          25283.46,          21304.17,          32570.78,          24275.24,          19738.54,          15977.22,          13751.70,           9945.59,           8020.91,           7450.64,           7331.06,           5908.93,           7069.72,,,,,,,,,,
Belarus,...,...,Import,No. Of Import partners,            185.00,            179.00,            180.00,            180.00,            187.00,            178.00,            175.00,            115.00,            178.00,            175.00,            182.00,            169.00,            166.00,            163.00,            158.00,            155.00,            157.00,            146.00,            139.00,            148.00,            139.00,            141.00,            125.00,            133.00,,,,,,,,,,
Belarus,World,Fuels,Export,Export(US$ Mil),,           3680.39,           6821.22,           8477.30,           6891.10,           4848.59,           7768.49,          12084.11,          12043.52,          16390.89,          14516.83,           7015.97,           7977.28,          12089.92,           8512.84,           7562.91,           5557.09,           3697.82,           2194.12,           1624.41,           1324.59,           1452.44,            535.57,            550.36,,,,,,,,,,
Belarus,World,Chemicals,Export,Export(US$ Mil),           1097.49,           4101.95,           4507.07,           4615.81,           3630.00,           3183.75,           4202.38,           4263.72,           3357.54,           7616.30,           6587.10,           3281.16,           2633.49,           4578.47,           2105.64,           1590.71,           1535.76,           1270.83,            997.80,            827.12,            850.49,            808.59,            798.55,            879.71,,,,,,,,,,
Belarus,Ukraine,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1214.66,           3148.50,           4141.63,           4061.53,           3355.32,           2833.29,           2512.18,           4056.81,           4193.28,           5554.36,           4157.63,           2560.08,           1691.51,           2777.90,           1469.84,           1234.05,            907.84,            539.81,,,            421.82,            559.73,            280.57,            386.87,,,,,,,,,,
Belarus,Ukraine,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1439.00,           1383.33,           1682.11,           1394.52,           1213.52,            977.33,            949.01,           1778.75,           2048.93,           2305.16,           2028.78,           1879.30,           1290.04,           2115.12,           1534.35,           1224.69,            893.91,            544.94,            362.07,            290.66,            277.43,            340.57,            415.72,            739.90,,,,,,,,,,
Belarus,World,Animal,Export,Export(US$ Mil),           3804.31,           3300.80,           3244.01,           2966.16,           3041.50,           2680.44,           2587.53,           3373.40,           3435.03,           2909.32,           2568.49,           2209.89,           1517.14,           1501.35,           1205.90,            921.38,            706.54,            554.84,            355.67,            240.68,            275.59,            186.60,            152.76,            227.00,,,,,,,,,,
Belarus,World,Fuels,Export,Export Product share(%),,             12.61,             20.70,             25.14,             23.57,             20.60,     29.14,     33.49,     32.37,     35.59,     35.05,     27.75,     37.44,     37.12,     35.07,     38.32,     34.78,     26.89,     22.06,     20.25,     17.78,     19.81,      9.06,      7.78,,,,,,,,,,
