Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Barbados,World,Capital goods,Import,Import(US$ Mil),            336.97,            337.88,            256.20,            250.41,            277.63,            299.97,            296.95,            262.34,            272.50,            237.69,            283.56,            239.37,            246.59,            314.46,            343.47,            359.45,            321.65,            305.18,            249.41,            219.66,            224.87,            251.71,            255.92,            229.37,            225.44,,,,,,,,,
Barbados,World,All Products,Export,Exports (in US$ Mil),            350.17,            345.21,            444.09,            457.71,            485.39,            516.83,            482.75,            480.75,            467.42,            566.44,            508.45,            313.68,            322.73,            454.19,            314.23,            441.21,            361.24,            195.04,            249.76,            215.47,            259.34,            272.83,            250.72,            258.66,            282.93,,,,,,,,,
Barbados,...,...,Import,No. Of Import partners,            142.00,            144.00,            169.00,            172.00,            178.00,            175.00,            174.00,            177.00,            175.00,            164.00,            170.00,            162.00,            164.00,            165.00,            161.00,            170.00,            170.00,            168.00,            171.00,            155.00,            161.00,            161.00,            131.00,            126.00,            119.00,,,,,,,,,
Barbados,Trinidad and Tobago,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             25.66,             23.46,             28.65,             31.69,             36.52,             39.95,             39.80,             59.43,             53.93,             64.97,             86.05,             26.48,             32.21,             43.03,             87.26,             48.70,             39.09,             27.85,             28.36,             23.69,             28.63,             36.07,             32.72,             27.38,             19.00,,,,,,,,,
Barbados,World,Fuels,Export,Export(US$ Mil),             83.51,             91.62,            127.45,            120.99,            107.91,             77.30,             90.19,            144.28,            152.53,            169.73,            202.76,              1.26,             12.77,            115.90,             71.48,            139.81,            115.62,             16.49,             65.54,             26.53,             51.68,             60.39,             33.39,             40.42,             45.43,,,,,,,,,
Barbados,World,Chemicals,Export,Export(US$ Mil),             50.10,             57.06,             50.39,             59.42,             71.09,             71.31,             75.34,             70.96,             72.16,             94.88,             95.09,             88.62,             66.44,             59.61,             41.29,             44.35,             42.35,             25.93,             31.48,             30.98,             35.40,             36.79,             37.19,             35.06,             36.37,,,,,,,,,
Barbados,World,Animal,Export,Export(US$ Mil),              2.77,              2.12,              1.78,              2.01,              2.18,              2.16,              1.86,              2.27,              2.05,              2.58,              2.76,              2.68,              3.42,              4.09,              3.80,              3.48,              4.25,              3.15,              2.97,              3.24,              3.59,              3.40,              3.00,              3.14,              3.18,,,,,,,,,
Barbados,World,Fuels,Export,Export Product share(%),             23.85,             26.54,             28.70,             26.43,             22.23,             14.96,     18.68,     30.01,     32.63,     29.97,     39.88,      0.40,      3.96,     25.52,     22.75,     31.69,     32.01,      8.46,     26.24,     12.31,     19.93,     22.14,     13.32,     15.63,     16.06,,,,,,,,,
Barbados,World,All Products,Trade Indicator,Country Growth (%),              2.47,            -14.57,             -5.75,             -0.20,              8.18,              5.02,    -20.45,      4.82,    -19.79,    -23.92,      2.92,      3.88,     28.18,     10.06,     22.81,     -7.36,    -10.55,     15.66,      1.09,      5.95,    -24.27,     60.17,      5.64,     -3.90,     -2.12,,,,,,,,,
Barbados,St. Lucia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      4.16,,,      3.73,      5.79,      7.82,      5.44,      6.59,      5.14,      6.13,      6.69,,,,,,,,,,,,,,,,
