Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Botswana,...,...,Tariff,No. Of Tariff Agreement,             11.00,              9.00,              9.00,              9.00,              9.00,              4.00,              4.00,              4.00,              4.00,              4.00,              4.00,              4.00,              4.00,              4.00,              4.00,              3.00,              3.00,              3.00,,              4.00,              2.00,,,,,,,,,,,,,
Botswana,World,Wood,Export,Export(US$ Mil),              6.63,              3.63,              4.81,             23.30,             10.88,             14.02,             11.48,             14.56,             15.14,             17.26,             25.01,             16.35,             16.06,             16.34,             17.60,             10.84,              8.60,              8.18,             13.98,             12.66,              8.11,             10.12,,,,,,,,,,,,
Botswana,Portugal,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,             28.76,,,,,,,,,,,,,,,
Botswana,Zimbabwe,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,            190.56,            167.86,            154.25,            219.43,            370.28,            253.46,            184.06,            130.14,             94.65,             73.65,             66.35,            108.20,,,,,,,,,,,,
Botswana,World,Mach and Elec,Export,Export(US$ Mil),            173.86,            142.24,            146.63,            190.77,            180.02,            186.62,            201.63,            163.26,            141.97,            150.98,            149.56,            105.00,             80.23,            116.28,             61.54,             40.74,             47.29,             52.49,             55.49,             65.02,             19.08,             40.25,,,,,,,,,,,,
Botswana,Sweden,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,             97.18,             98.79,            135.61,             80.38,             50.70,             41.08,,,,,,,,,,,,
Botswana,...,...,Development,GDP (current US$ Mil),,          15781.73,          18362.35,          18663.27,          17405.59,          15646.35,          14420.59,          16250.78,          14901.75,          14380.00,          15351.97,          12786.65,          10267.13,          10945.07,          10939.05,          10137.88,           9918.91,           8957.47,           7511.58,           5438.86,           5489.61,           5788.33,           5484.26,           4790.46,           5020.21,           4847.75,           4730.61,           4259.33,           4160.09,           4146.51,           3942.79,           3790.57,           3083.80,           2644.54
Botswana,World,Metals,Export,Export(US$ Mil),             35.38,             20.75,             31.24,             29.64,             24.39,            266.23,            355.69,            402.78,            498.67,            479.22,            406.83,            552.94,            453.74,            726.24,            941.82,            645.10,            481.57,            359.22,            401.24,            112.39,            110.01,            172.86,,,,,,,,,,,,
Botswana,Zimbabwe,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,             49.91,             47.60,             48.80,             51.02,,             65.83,             57.53,             71.80,,,,,,,,,,,,
Botswana,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,            119.75,,,,,,,,,,,,
Botswana,World,All Products,Tariff,Duty Free Imports (US$ Thousand),        7135900.69,        5513139.26,        5430350.39,        5136587.47,        4766715.96,        5773273.93,        7260562.68,        6993985.81,        7310937.50,         900851.92,        6648927.29,        5328564.46,        4432789.69,        4795284.32,        3761294.95,        4401484.13,        2921248.23,        4384308.42,,        4370916.78,        1571272.28,,,,,,,,,,,,,
Botswana,Israel,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            450.70,,            374.69,,,,,            651.83,,            357.99,            304.99,            247.15,            110.79,,,,,,,             21.98,             20.36,,,,,,,,,,,,,
Botswana,World,Stone and Glass,Export,Export(US$ Mil),           6782.97,           3834.74,           4795.59,           5973.10,           5445.23,           6498.43,           5289.69,           7348.02,           6660.05,           5363.69,           4544.72,           3286.40,           2243.08,           3236.43,           3250.94,           3354.24,           3350.05,           2659.20,           2979.90,           2225.16,           2155.28,           2305.91,,,,,,,,,,,,
Botswana,World,Intermediate goods,Import,Import(US$ Mil),           1411.15,           1023.12,           1209.41,            890.95,            681.59,            717.64,            755.26,            910.63,           1021.05,           1122.36,           1148.20,            863.64,            688.27,            741.21,            617.33,            472.66,            527.82,            484.97,            561.78,            548.17,            324.75,            391.53,,,,,,,,,,,,
Botswana,Namibia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,            847.72,            746.03,            837.06,            923.46,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,             83.41,             98.11,             56.77,,,,,,,,,,,,,,,,
Botswana,Canada,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,            397.17,,            495.57,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,Namibia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            400.08,            493.48,            520.87,            517.98,            354.48,            641.45,           1170.94,           1049.16,           1129.86,            533.08,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,            177.28,            157.07,             74.91,            102.45,,,             26.72,             39.70,,             33.05,,,,,,,,,,,,,,,
Botswana,World,All Products,Import,Imports (in US$ Mil),           8459.40,           6508.41,           6569.69,           6332.99,           5339.30,           6102.72,           8048.01,           9150.15,           9479.21,          10293.59,           8306.97,           5089.90,           4728.03,           5211.10,           3986.92,           3053.30,           3162.34,           3235.33,           3964.05,           3373.77,           1810.78,           2078.94,,,,,,,,,,,,
Botswana,World,Capital goods,Import,Import(US$ Mil),           1347.20,           1116.44,           1193.49,           1129.37,            948.14,           1038.54,           1202.62,           1316.96,           1249.68,           1703.34,           2070.19,           1310.04,           1177.23,           1252.69,           1044.23,            688.70,            746.64,            876.46,           1115.43,            970.57,            499.23,            591.45,,,,,,,,,,,,
Botswana,Belgium,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1203.72,            508.81,            217.58,            130.84,,            156.21,            210.63,            312.66,            301.88,,,,,             97.51,             63.65,,,,,,,,,,,,,,,,,,,
Botswana,World,All Products,Export,Exports (in US$ Mil),           7473.47,           4287.22,           5254.25,           6590.15,           5962.91,           7320.71,           6329.75,           8538.07,           7933.00,           6714.35,           5915.30,           4677.03,           3455.71,           4950.88,           5072.52,           4506.18,           4430.63,           3510.76,           3801.65,           2745.13,           2533.04,           2778.83,,,,,,,,,,,,
Botswana,...,...,Import,No. Of Import partners,            153.00,            153.00,            144.00,            147.00,            157.00,            142.00,            145.00,            134.00,            123.00,            120.00,            149.00,            146.00,            144.00,            129.00,            125.00,            129.00,            127.00,            126.00,            133.00,            150.00,             61.00,             59.00,,,,,,,,,,,,
Botswana,Belgium,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1754.51,            909.55,           1026.52,           1369.05,           1348.35,           1383.00,           1252.83,           2004.82,            952.26,            288.19,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,Fuels,Export,Export(US$ Mil),             29.12,             16.64,             15.47,             12.48,              8.91,             12.48,             30.44,             60.22,             52.99,             65.15,             38.77,              8.58,             11.19,             18.32,             12.63,              6.27,              3.98,              1.25,              1.48,              0.43,              1.78,              2.27,,,,,,,,,,,,
Botswana,World,Chemicals,Export,Export(US$ Mil),             65.40,             55.18,             46.57,             63.53,             52.95,             63.94,             58.66,             57.50,             53.22,             67.25,             69.97,             87.36,             47.08,             38.78,             26.41,             29.17,             32.52,             35.81,             15.85,             31.30,             29.88,             25.14,,,,,,,,,,,,
Botswana,Singapore,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            273.41,,            527.29,            483.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,Animal,Export,Export(US$ Mil),             97.37,             60.56,             70.81,             98.07,             88.12,            106.40,            119.18,            122.01,            129.33,             79.30,             64.89,            160.95,            114.38,            101.52,            112.49,             82.35,             78.66,             51.48,             64.75,             66.85,             64.40,             51.93,,,,,,,,,,,,
