Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Afghanistan,World,Food Products,Export,Export Product share(%),,,              0.57,              0.75,              0.75,              0.02,      0.04,,,,,,,      0.27,,,,,,,,,,,,,,,,,,,,
Afghanistan,Pakistan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,             12.87,             14.67,             16.60,             18.35,     17.43,     17.25,     10.39,     14.23,     13.74,     11.59,      9.22,     16.20,,,,,,,,,,,,,,,,,,,,
Afghanistan,China,All Products,Import,Partner share(%)-Top 5 Import Partner,,,             13.92,             15.74,             15.13,             16.72,     13.52,     13.49,      1.59,     11.50,      9.03,     13.66,     10.79,     14.25,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,              0.52,,,,,      0.62,      0.62,,,,      0.71,,,,,,,,,,,,,,,,,,,,
Afghanistan,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              2.87,,,,      4.28,,,,,,,      3.48,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Metals,Export,Export Product share(%),,,              0.84,              0.50,              0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,China,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              3.56,              3.21,,,,,      3.94,      1.12,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Wood,Export,Export Product share(%),,,              0.01,              0.06,              0.03,              0.02,      0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Intermediate goods,Export,Export Product share(%),,,              4.16,              2.67,              1.69,              0.64,      0.35,,,,      1.07,      1.63,      1.20,      0.85,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Intermediate goods,Tariff,Weighted Average (%),,,,              5.94,,,,,      5.99,      5.99,,,,      5.14,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Textiles and Clothing,Export,Export Product share(%),,,              6.85,              6.55,              5.98,              6.54,     15.78,     14.72,     14.22,     16.96,     13.07,     18.02,     16.82,     28.77,,,,,,,,,,,,,,,,,,,,
