Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Metals,Export,Export(US$ Mil),         711080.27,         500815.87,         552197.95,         606387.13,         536453.16,         453835.67,         476493.60,         578286.88,         574646.75,         591883.67,         647962.22,         528807.14,         436376.68,         703690.06,         627948.94,         506868.46,         405270.21,         361380.30,         263094.03,         215925.60,         203730.64,         206480.63,         195560.50,         194500.24,         196663.92,         192552.87,         180596.91,         140616.85,          81022.50,          73549.15,          52524.48,          55568.83,          51300.88,          38156.99
,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,         397538.65,,,,,,,,,,,,,,,,,         232116.83,         196243.29,         160867.32,,,         151944.64,         151127.52,         144521.69,         148815.90,         137659.98,         111652.89,          70375.99,          74362.85,          59422.81,          58725.25,          45124.33,          33082.12
,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,         367713.44,,,         294765.21,         376882.89,         377550.67,         384195.07,,,,,,,,,,,,,,,,,,,,,          42542.65,          42561.62,          35937.11,          31064.29
,World,All Products,Tariff,Duty Free Imports (US$ Thousand),     3063563347.94,     2050251101.01,     2124457307.29,     2168946560.23,     1966287174.25,     1887782084.68,     2123784700.67,     1980992981.32,     2436455115.54,     2386498668.43,     2521776759.71,     1909247259.01,     1671764955.28,     2310838601.18,     1769027966.00,     1487472617.81,     1242862868.99,     1138801694.63,      901765686.37,      753032841.54,      593273510.23,      727787823.51,      170263335.40,      153280302.51,      138850608.35,      141747394.71,       49164767.31,        7638948.82,       79388559.07,        4325113.98,        7524948.20,       59673660.96,       11881057.36,       61369523.48
,World,Stone and Glass,Export,Export(US$ Mil),         403217.29,         323783.09,         302017.00,         296489.49,         279755.53,         281777.04,         291364.07,         317087.78,         425626.87,         327172.68,         223036.12,         172333.67,         173753.01,         218144.46,         191075.76,         160094.48,         142974.36,         133964.86,         110365.37,         101808.84,          92861.04,          97474.40,          79491.21,          65775.49,          62428.06,          63152.50,          61280.13,          54313.09,          28148.34,          22340.89,          18238.93,          18548.72,          15877.07,          12880.70
,World,Intermediate goods,Import,Import(US$ Mil),        2045840.90,        1558471.84,        1576905.23,        1625929.67,        1495095.34,        1360602.07,        1320038.09,        1532491.59,        1565768.23,        1511677.53,        1538679.98,        1258716.86,        1091984.20,        1553091.59,        1411368.00,        1147057.24,         963215.83,         881253.09,         716394.05,         600732.91,         570910.36,         564021.46,         536358.69,         522215.75,         500003.52,         500096.11,         505734.99,         400695.01,         226302.62,         211536.09,         148045.77,         155899.09,         132918.51,          92913.70
,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         626506.75,         548694.59,         563852.46,         538993.67,         480390.40,         453069.55,         453550.26,         460115.93,         431609.63,         425329.94,         420655.47,         361798.74,         356107.80,         451923.55,         423068.62,         381220.26,         346314.45,         325366.17,         285688.09,         258285.70,         239919.25,         241166.13,         209885.20,         188865.70,         169707.36,         154947.62,         139131.50,         124959.17,          77779.03,,,          43188.97,          38512.14,          32802.87
,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,         424656.06,         364310.70,         408903.38,         397635.03,         367918.08,         346366.05,         339689.31,         361149.66,         355109.96,,,         305949.46,         315653.69,         389082.78,         339424.62,         291560.56,         251236.32,         238958.59,         212071.39,         199299.51,         212872.77,         224300.68,         191534.60,         185519.40,         176661.24,         158391.08,         146420.62,         124400.27,          84001.93,          64985.29,          44740.26,          42971.36,          37708.20,
,World,All Products,Import,Imports (in US$ Mil),        8273314.02,        6611385.33,        7046858.36,        7244713.74,        6551228.58,        5943247.24,        5883173.78,        6918040.33,        6922672.27,        6814908.10,        7129436.30,        5993635.49,        5464673.33,        7302344.56,        6424967.63,        5363841.01,        4583098.54,        4166139.97,        3418213.90,        2831749.19,        2692641.34,        2735305.08,        2504927.29,        2321187.47,        2233567.21,        2203266.17,        2038469.57,        1671534.72,        1046478.81,         942742.73,         660324.90,         639257.06,         513520.35,         359395.57
,World,Capital goods,Import,Import(US$ Mil),        2236399.54,        1887125.40,        2011419.41,        2040513.17,        1898781.39,        1718900.57,        1648727.42,        1839419.85,        1775559.43,        1723652.27,        1841035.05,        1593375.07,        1387618.82,        1925278.15,        1762800.74,        1502708.24,        1308866.68,        1210003.91,         993959.78,         837685.78,         830114.55,         862014.73,         806244.79,         740939.48,         663485.53,         634736.93,         580862.16,         465637.60,         295415.20,         256342.23,         180878.53,         171519.36,         136858.79,          88293.52
,World,All Products,Export,Exports (in US$ Mil),        8371799.99,        6702452.08,        7238332.18,        7460413.71,        6716127.42,        6104253.34,        6157452.91,        7228840.55,        7255974.98,        6962083.97,        7136999.55,        5967050.61,        5507308.51,        7227276.13,        6339766.08,        5328665.44,        4646054.86,        4237672.72,        3503382.36,        2942822.92,        2750505.25,        2726261.67,        2522901.05,        2348112.27,        2300778.53,        2273394.79,        2090225.62,        1697362.57,        1045609.89,         915017.98,         619707.76,         625127.91,         533064.02,         413500.46
,...,...,Import,No. Of Import partners,            237.00,            237.00,            237.00,            237.00,            237.00,            237.00,            237.00,            237.00,            239.00,            237.00,            236.00,            235.00,            235.00,            235.00,            235.00,            236.00,            234.00,            234.00,            234.00,            234.00,            234.00,            233.00,            222.00,            221.00,            220.00,            222.00,            225.00,            224.00,            224.00,            217.00,            191.00,            196.00,            197.00,            194.00
,World,Fuels,Export,Export(US$ Mil),         770332.13,         437055.91,         659360.99,         730543.37,         576988.02,         452625.10,         592040.55,         931804.68,        1020553.86,        1035579.43,         987523.16,         711249.02,         554158.76,         914151.86,         622947.76,         562710.49,         452317.60,         325356.24,         242531.27,         193866.46,         183316.20,         195798.02,         120001.63,          99413.67,         132441.73,         132905.94,          75607.91,          67422.59,          53539.70,          26097.81,          11054.50,          11894.81,          10656.00,           4940.93
,World,Chemicals,Export,Export(US$ Mil),        1219751.99,        1030635.48,         980181.34,         964261.71,         864908.94,         790731.12,         766038.03,         854783.11,         832886.08,         814951.81,         831846.89,         723260.46,         788032.88,         866087.70,         769714.17,         612208.21,         549988.62,         501288.28,         421936.82,         351403.91,         299874.94,         276145.67,         271867.73,         240353.72,         228453.36,         221294.03,         206454.34,         170856.80,         107914.20,          90397.85,          60312.47,          59821.45,          52402.70,          44864.04
,World,Animal,Export,Export(US$ Mil),         204551.60,         179766.86,         182040.87,         180684.53,         171924.61,         155923.83,         150186.82,         181584.64,         176981.92,         161134.52,         165893.48,         139654.54,         134253.14,         149587.78,         129240.11,         104959.39,          97460.10,          89110.79,          75857.64,          62715.92,          60743.13,          59490.55,          62211.88,          58582.27,          59598.79,          62658.86,          62254.33,          54141.18,          37654.92,          35798.31,          17725.46,          16368.07,          14746.98,           8547.74
,World,Fuels,Export,Export Product share(%),              9.20,              6.52,              9.11,              9.79,              8.59,              7.41,      9.62,     12.89,     14.07,     14.87,     13.84,     11.92,     10.06,     12.65,      9.83,     10.56,      9.74,      7.68,      6.92,      6.59,      6.66,      7.18,      4.76,      4.23,      5.76,      5.85,      3.62,      3.97,      5.12,      2.85,      1.78,      1.90,      2.00,      1.19
,World,All Products,Trade Indicator,Country Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,Vegetable,Export,Export Product share(%),              3.27,              3.45,              2.96,              2.85,              3.00,              3.08,      2.98,      2.85,      2.85,      2.79,      2.63,      2.52,      2.66,      2.38,      2.12,      1.98,      2.06,      2.05,      2.26,      2.20,      2.07,      2.02,      2.47,      2.52,      2.58,      2.76,      2.85,      2.94,      2.79,      3.36,      2.47,      2.39,      2.49,      1.15
,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.13,              5.51,              5.80,              5.49,              5.62,              5.83,      5.77,      5.22,      5.13,,,      5.10,      5.78,      5.33,      5.28,      5.44,      5.48,      5.74,      6.20,      7.04,      7.91,      8.20,      7.65,      7.99,      7.91,      7.19,      7.18,      7.44,      8.03,      6.89,      6.78,      6.72,      7.34,
,World,Footwear,Export,Export Product share(%),              0.71,              0.76,              0.78,              0.75,              0.75,              0.74,      0.70,      0.68,      0.62,      0.58,      0.61,      0.59,      0.66,      0.57,      0.59,      0.62,      0.65,      0.69,      0.75,      0.78,      0.80,      0.76,      0.85,      0.88,      0.92,      0.97,      0.97,      1.07,      0.69,      0.71,      0.79,      0.79,      0.76,      0.55
,...,...,Trade Indicator,HH Market concentration index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,Capital goods,Tariff,Weighted Average (%),              0.72,              0.85,              0.95,              0.92,              0.97,              0.85,      0.99,      1.31,      1.14,      1.43,      1.26,      1.26,      1.10,      1.28,      1.44,      1.02,      1.32,      0.91,      0.94,      1.63,      1.48,      1.02,      1.72,      1.59,      3.66,      3.58,      3.74,      6.61,      3.29,      8.57,     10.86,      3.61,      3.77,      1.81
,World,Consumer goods,Import,Import Product share(%),             34.72,             35.67,             35.78,             35.48,             35.73,             35.97,     36.28,     35.93,     35.47,     34.85,     35.32,     35.43,     36.79,     34.29,     34.00,     34.15,     34.88,     34.52,     35.30,     35.06,     33.12,     31.27,     32.23,     32.34,     31.70,     31.93,     31.55,     32.89,     33.93,     34.69,     34.71,     32.20,     29.99,     33.09
,World,Raw materials,Tariff,Weighted Average (%),              1.41,              1.44,              1.51,              1.45,              1.85,              1.98,      1.39,      1.60,      1.61,      1.48,      2.18,      2.06,      2.52,      1.91,      2.41,      2.05,      2.86,      2.78,      3.51,      3.83,      5.08,      3.41,     10.76,     10.69,      9.31,     12.83,     15.56,      5.64,     10.86,      3.51,      4.09,     11.01,      0.57,      1.34
,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.66,              5.66,              5.37,              5.55,              5.43,              5.49,      5.54,      5.79,      5.77,      5.63,      5.62,      5.55,      5.49,      5.42,      5.58,      5.64,      5.73,      5.74,      5.68,,      5.65,      5.99,,,,,,,,,      7.43,      7.41,      7.29,      8.56
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
