Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cyprus,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,            104.32,            262.16,,,,,,,,,,,,,,,,,
Cyprus,...,...,Tariff,No. Of Tariff Agreement,,,,,,,,,,,,,,,,,,,,              1.00,              3.00,              2.00,              2.00,              2.00,              2.00,              2.00,,,,,,,,
Cyprus,World,Wood,Export,Export(US$ Mil),             17.75,              8.17,              7.00,              9.57,             10.86,              9.24,              9.29,             25.57,             30.40,             18.36,             24.45,             21.52,             19.38,             20.88,             20.31,             23.50,             20.16,             21.79,             19.75,             16.04,             17.00,             15.61,             15.41,             18.82,             20.04,             19.99,             21.46,             15.55,             12.07,             14.84,             18.24,             18.89,             16.20,
Cyprus,Bunkers,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            261.12,            188.64,            375.11,            378.17,            275.54,            221.61,            234.46,            318.23,            337.67,            341.08,            356.69,            216.52,            189.45,            341.42,            232.66,            262.62,            243.22,             90.55,             89.78,             69.28,,,,,,,,,,,,,,
Cyprus,World,Mach and Elec,Export,Export(US$ Mil),            251.85,            218.64,            263.37,            433.43,            345.20,            265.72,            203.40,            293.16,            231.10,            171.26,            240.04,            205.59,            188.02,            201.60,            199.43,            273.15,            439.59,            218.08,             54.70,             59.04,             73.24,             54.39,             77.76,             68.33,             71.95,            129.98,            135.68,             95.78,            103.78,             98.11,             95.94,            109.47,             99.27,
Cyprus,...,...,Development,GDP (current US$ Mil),,          23804.34,          24949.07,          25309.82,          22729.18,          20953.44,          19842.40,          23156.85,          23900.87,          24978.51,          27565.47,          25732.43,          25945.39,          27844.70,          23968.76,          20072.79,          18433.41,          17320.55,          14547.33,          11420.23,          10397.90,           9985.84,          10497.91,          10248.62,           9547.82,          10011.92,           9933.13,           7425.70,           6590.29,           6912.15,           5770.20,           5591.13,           4563.48,           4278.79
Cyprus,World,Metals,Export,Export(US$ Mil),            108.74,             78.75,            105.57,            238.17,             92.93,             60.79,             69.67,             92.41,            108.70,            146.73,            155.48,            115.23,             67.48,             97.27,             93.32,             64.63,             44.36,             40.82,             28.07,             26.12,             44.18,             30.86,             27.00,             28.20,             31.32,             25.26,             26.90,             19.32,             15.49,             15.89,             17.94,             17.54,             23.77,
Cyprus,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1045.21,            718.06,            934.69,            894.36,            687.36,            446.81,            473.92,,            448.23,            603.04,            704.41,            801.90,            849.50,           1139.98,            884.06,            804.63,            646.29,            602.57,            439.93,            377.24,            346.43,            339.66,            324.11,            345.23,            304.26,            364.32,            361.74,            297.87,            264.34,            318.72,            265.83,            255.71,            216.37,
Cyprus,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,            455.36,,,,,            438.18,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,World,All Products,Tariff,Duty Free Imports (US$ Thousand),        1458572.06,        1278665.94,        1194176.23,        2078875.45,        1614939.91,        1641278.99,        1486404.08,        1480081.59,        1530824.10,        1822919.24,        1984135.58,        1552037.09,        1471806.41,        2416325.18,        1663336.00,        1386448.15,        1177434.38,        1140589.19,,        1171144.40,        2435239.31,        2352264.09,        2161852.49,        2052554.38,         687113.46,         717237.34,,,,,,,,
Cyprus,Israel,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,             82.31,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,Ireland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,            182.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,World,Stone and Glass,Export,Export(US$ Mil),             27.05,             16.62,             29.38,             34.80,             67.52,             31.45,             14.97,             71.32,             62.76,             78.74,             56.01,             21.11,             10.55,             33.20,              8.77,              8.51,              6.19,             17.19,             10.83,             12.15,             14.25,              9.43,              7.55,             10.91,             10.56,              9.78,              6.33,             15.39,             10.78,             12.90,              7.12,              3.24,              2.77,
Cyprus,World,Intermediate goods,Import,Import(US$ Mil),           1571.40,           1139.73,           1130.05,           1149.56,            951.17,            708.21,            728.32,            800.62,            833.21,            868.23,           1109.75,           1149.99,           1011.15,           1646.93,           1307.84,            969.72,            861.77,            853.78,            702.24,            588.13,            557.73,            540.67,            563.76,            678.64,            624.68,            708.78,            802.04,            674.09,            614.92,            785.07,            685.73,            699.18,            617.49,
Cyprus,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,             76.31,             59.12,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,            369.25,            399.19,            389.98,            461.81,            701.24,            670.64,            480.79,            311.56,            235.34,            276.93,            208.22,            181.36,,
Cyprus,World,All Products,Import,Imports (in US$ Mil),          10231.12,           8728.56,           9179.16,          10812.57,           9308.16,           7872.93,           7138.84,           8064.57,           6414.92,           7376.93,           8788.56,           8644.72,           7933.40,          10849.02,           8748.91,           7045.70,           6382.11,           5730.42,           4466.43,           4083.30,           3924.68,           3846.32,           3617.95,           3686.28,           3698.06,           3981.87,           3693.77,           3014.05,           2535.93,           3300.41,           2620.28,           2563.59,           2280.30,
Cyprus,World,Capital goods,Import,Import(US$ Mil),           2480.65,           1991.12,           2396.65,           2822.55,           2883.81,           2205.80,           2143.49,           2036.49,            715.32,            870.36,           1339.11,           1634.51,           1522.26,           1851.91,           1447.74,           1299.97,           1351.23,           1194.13,            899.97,            872.37,            804.81,            806.97,            728.33,            789.94,            634.69,            731.13,            760.48,            638.81,            555.58,            812.56,            534.73,            578.45,            625.06,
Cyprus,World,All Products,Export,Exports (in US$ Mil),           3989.81,           3137.10,           3520.90,           5065.37,           3360.38,           3001.46,           3358.86,           3259.08,           2136.94,           1826.02,           1954.77,           1506.46,           1350.95,           1713.32,           1486.41,           1414.87,           1546.37,           1171.48,            923.14,            837.01,            997.16,            980.55,            997.01,           1061.85,           1250.11,           1390.61,           1230.54,            961.22,            867.30,           1005.17,            951.80,            949.22,            793.04,
Cyprus,...,...,Import,No. Of Import partners,            184.00,            158.00,            163.00,            164.00,            164.00,            161.00,            150.00,            154.00,            143.00,            151.00,            153.00,            153.00,            155.00,            153.00,            158.00,            157.00,            163.00,            164.00,            161.00,            168.00,            166.00,            161.00,            145.00,            150.00,            142.00,            140.00,            137.00,            143.00,            138.00,            126.00,            117.00,            119.00,            117.00,
